41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
09:05:31.0 (445299)|USER_INFO|[EXTERNAL]|00536000002yNao|braden.fraley@matsonmoney.com.mbill|Eastern Standard Time|GMT-05:00
09:05:31.0 (492589)|EXECUTION_STARTED
09:05:31.0 (498248)|CODE_UNIT_STARTED|[EXTERNAL]|06636000006g5Bt|VF: /apex/Mass_Email_Event_Registrants
09:05:31.0 (1204838)|VF_DESERIALIZE_VIEWSTATE_BEGIN|06636000006g5Bt
09:05:31.0 (11064370)|HEAP_ALLOCATE|[72]|Bytes:3
09:05:31.0 (11135759)|HEAP_ALLOCATE|[77]|Bytes:152
09:05:31.0 (11149672)|HEAP_ALLOCATE|[342]|Bytes:408
09:05:31.0 (11165377)|HEAP_ALLOCATE|[355]|Bytes:408
09:05:31.0 (11179204)|HEAP_ALLOCATE|[467]|Bytes:48
09:05:31.0 (11206422)|HEAP_ALLOCATE|[139]|Bytes:6
09:05:31.0 (11354905)|HEAP_ALLOCATE|[50]|Bytes:5
09:05:31.0 (11375049)|HEAP_ALLOCATE|[56]|Bytes:5
09:05:31.0 (11383688)|HEAP_ALLOCATE|[64]|Bytes:7
09:05:31.0 (15769904)|VF_DESERIALIZE_VIEWSTATE_END
09:05:31.0 (17027357)|SYSTEM_MODE_ENTER|true
09:05:31.0 (17559125)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
09:05:31.0 (17600976)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:276
09:05:31.0 (17607081)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:221
09:05:31.0 (17611684)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
09:05:31.0 (17644744)|METHOD_ENTRY|[1]|01p3600000JWdh2|EventRegistrationExtController.EventRegistrationExtController()
09:05:31.0 (17657809)|STATEMENT_EXECUTE|[1]
09:05:31.0 (17667155)|STATEMENT_EXECUTE|[1]
09:05:31.0 (17680582)|SYSTEM_MODE_ENTER|false
09:05:31.0 (17702002)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
09:05:31.0 (17708841)|STATEMENT_EXECUTE|[427]
09:05:31.0 (17716596)|SYSTEM_MODE_EXIT|false
09:05:31.0 (17752668)|METHOD_EXIT|[1]|EventRegistrationExtController
09:05:31.0 (17774016)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
09:05:31.0 (17791471)|VARIABLE_SCOPE_BEGIN|[105]|this|EventRegistrationExtController|true|false
