43.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:33:58.0 (343345)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
12:33:58.0 (386306)|EXECUTION_STARTED
12:33:58.0 (390406)|CODE_UNIT_STARTED|[EXTERNAL]|01pm0000000bN0g|MatsonEventRegistrationsTests.givenCleanseDataExpectCorrectFieldsToBeCleansed()
12:33:58.0 (587327)|HEAP_ALLOCATE|[72]|Bytes:3
12:33:58.0 (619577)|HEAP_ALLOCATE|[77]|Bytes:152
12:33:58.0 (636102)|HEAP_ALLOCATE|[342]|Bytes:408
12:33:58.0 (653980)|HEAP_ALLOCATE|[355]|Bytes:408
12:33:58.0 (668019)|HEAP_ALLOCATE|[467]|Bytes:48
12:33:58.0 (696468)|HEAP_ALLOCATE|[139]|Bytes:6
12:33:58.0 (712286)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
12:33:58.0 (716794)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
12:33:58.0 (733919)|METHOD_ENTRY|[2]|01pm0000000bN0g|MatsonEventRegistrationsTests.MatsonEventRegistrationsTests()
12:33:58.0 (739762)|STATEMENT_EXECUTE|[2]
12:33:58.0 (743465)|STATEMENT_EXECUTE|[2]
12:33:58.0 (748662)|METHOD_EXIT|[2]|MatsonEventRegistrationsTests
12:33:58.0 (847019)|HEAP_ALLOCATE|[50]|Bytes:5
12:33:58.0 (868418)|HEAP_ALLOCATE|[56]|Bytes:5
12:33:58.0 (876418)|HEAP_ALLOCATE|[64]|Bytes:7
12:33:58.0 (910047)|STATEMENT_EXECUTE|[3]
12:33:58.0 (912185)|STATEMENT_EXECUTE|[6]
12:33:58.0 (2933866)|VARIABLE_SCOPE_BEGIN|[10]|fflib_ApexMocks.NEVER|Integer|false|true
12:33:58.0 (2977109)|HEAP_ALLOCATE|[6]|Bytes:18
12:33:58.0 (2985084)|HEAP_ALLOCATE|[6]|Bytes:176
12:33:58.0 (2988762)|HEAP_ALLOCATE|[6]|Bytes:119
12:33:58.0 (3003180)|METHOD_ENTRY|[8]|01pm0000000YfaH|fflib_ApexMocks.fflib_ApexMocks()
12:33:58.0 (3008527)|STATEMENT_EXECUTE|[8]
12:33:58.0 (3011660)|STATEMENT_EXECUTE|[8]
12:33:58.0 (3413494)|SYSTEM_MODE_ENTER|false
12:33:58.0 (3427874)|HEAP_ALLOCATE|[10]|Bytes:5
12:33:58.0 (3434439)|STATEMENT_EXECUTE|[10]
12:33:58.0 (3440571)|HEAP_ALLOCATE|[10]|Bytes:4
12:33:58.0 (3456910)|VARIABLE_ASSIGNMENT|[10]|fflib_ApexMocks.NEVER|0
12:33:58.0 (3461479)|STATEMENT_EXECUTE|[287]
12:33:58.0 (3467092)|SYSTEM_MODE_EXIT|false
12:33:58.0 (3476823)|METHOD_EXIT|[8]|fflib_ApexMocks
12:33:58.0 (5775225)|VARIABLE_SCOPE_BEGIN|[18]|fflib_MethodCountRecorder.methodArgumentsByTypeName|Map<fflib_QualifiedMethod,List<fflib_MethodArgValues>>|true|true
12:33:58.0 (6505175)|VARIABLE_SCOPE_BEGIN|[21]|fflib_MethodCountRecorder.orderedMethodCalls|List<fflib_InvocationOnMock>|true|true
12:33:58.0 (9416913)|HEAP_ALLOCATE|[6]|Bytes:36
12:33:58.0 (9438961)|CONSTRUCTOR_ENTRY|[6]|01pm0000000YfaH|<init>()|fflib_ApexMocks
12:33:58.0 (9465236)|VARIABLE_SCOPE_BEGIN|[47]|this|fflib_ApexMocks|true|false
12:33:58.0 (9518566)|VARIABLE_ASSIGNMENT|[47]|this|{}|0x4709c207
12:33:58.0 (9531354)|SYSTEM_MODE_ENTER|false
12:33:58.0 (9538921)|HEAP_ALLOCATE|[49]|Bytes:5
12:33:58.0 (9543735)|STATEMENT_EXECUTE|[8]
12:33:58.0 (9546859)|HEAP_ALLOCATE|[49]|Bytes:5
12:33:58.0 (9549684)|STATEMENT_EXECUTE|[12]
12:33:58.0 (9551327)|STATEMENT_EXECUTE|[13]
12:33:58.0 (9552650)|STATEMENT_EXECUTE|[15]
12:33:58.0 (9553983)|STATEMENT_EXECUTE|[16]
12:33:58.0 (9555916)|STATEMENT_EXECUTE|[17]
12:33:58.0 (9557266)|STATEMENT_EXECUTE|[19]
12:33:58.0 (9558613)|STATEMENT_EXECUTE|[21]
12:33:58.0 (9559931)|STATEMENT_EXECUTE|[31]
12:33:58.0 (9568502)|HEAP_ALLOCATE|[49]|Bytes:6
12:33:58.0 (9605416)|STATEMENT_EXECUTE|[48]
12:33:58.0 (9607408)|STATEMENT_EXECUTE|[49]
12:33:58.0 (9707846)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x4709c207
12:33:58.0 (9725265)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
12:33:58.0 (9732638)|HEAP_ALLOCATE|[19]|Bytes:5
12:33:58.0 (9741219)|VARIABLE_ASSIGNMENT|[19]|this.Verifying|false|0x4709c207
12:33:58.0 (9751745)|STATEMENT_EXECUTE|[51]
12:33:58.0 (9756043)|HEAP_ALLOCATE|[51]|Bytes:8
12:33:58.0 (9771388)|METHOD_ENTRY|[8]|01pm0000000Yfai|fflib_MethodCountRecorder.fflib_MethodCountRecorder()
12:33:58.0 (9776564)|STATEMENT_EXECUTE|[8]
12:33:58.0 (9779084)|STATEMENT_EXECUTE|[8]
12:33:58.0 (9784496)|HEAP_ALLOCATE|[19]|Bytes:5
12:33:58.0 (9788898)|STATEMENT_EXECUTE|[18]
12:33:58.0 (9802310)|HEAP_ALLOCATE|[19]|Bytes:4
