42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:35:02.0 (278049)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
12:35:02.0 (322874)|EXECUTION_STARTED
12:35:02.0 (328488)|CODE_UNIT_STARTED|[EXTERNAL]|01pm0000000Sg5N|EventEventQuestionsTests.givenOnBeforeInsertExpectCheckForDuplicates()
12:35:02.0 (547742)|HEAP_ALLOCATE|[72]|Bytes:3
12:35:02.0 (587786)|HEAP_ALLOCATE|[77]|Bytes:152
12:35:02.0 (603334)|HEAP_ALLOCATE|[342]|Bytes:408
12:35:02.0 (619581)|HEAP_ALLOCATE|[355]|Bytes:408
12:35:02.0 (632922)|HEAP_ALLOCATE|[467]|Bytes:48
12:35:02.0 (659154)|HEAP_ALLOCATE|[139]|Bytes:6
12:35:02.0 (674922)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
12:35:02.0 (680098)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:54
12:35:02.0 (703046)|METHOD_ENTRY|[2]|01pm0000000Sg5N|EventEventQuestionsTests.EventEventQuestionsTests()
12:35:02.0 (710162)|STATEMENT_EXECUTE|[2]
12:35:02.0 (714334)|STATEMENT_EXECUTE|[2]
12:35:02.0 (742724)|HEAP_ALLOCATE|[50]|Bytes:5
12:35:02.0 (765947)|HEAP_ALLOCATE|[56]|Bytes:5
12:35:02.0 (773314)|HEAP_ALLOCATE|[64]|Bytes:7
12:35:02.0 (1103894)|SYSTEM_MODE_ENTER|false
12:35:02.0 (1122573)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
12:35:02.0 (1131564)|SYSTEM_MODE_EXIT|false
12:35:02.0 (1140305)|METHOD_EXIT|[2]|EventEventQuestionsTests
12:35:02.0 (1269535)|SYSTEM_MODE_ENTER|false
