44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:41:22.0 (366373)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
16:41:22.0 (400719)|EXECUTION_STARTED
16:41:22.0 (406294)|CODE_UNIT_STARTED|[EXTERNAL]|VisualForce View State
16:41:22.0 (6751575)|CODE_UNIT_FINISHED|VisualForce View State
16:41:22.0 (7746756)|EXECUTION_FINISHED
16:41:22.12 (12100789)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
16:41:22.88 (88026883)|CODE_UNIT_STARTED|[EXTERNAL]|01qm00000000vtc|EventsTrigger on Event trigger event BeforeInsert|__sfdc_trigger/EventsTrigger
16:41:22.88 (88122319)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:41:22.88 (88605776)|HEAP_ALLOCATE|[72]|Bytes:3
16:41:22.88 (88663022)|HEAP_ALLOCATE|[77]|Bytes:152
16:41:22.88 (88687635)|HEAP_ALLOCATE|[342]|Bytes:408
16:41:22.88 (88709326)|HEAP_ALLOCATE|[355]|Bytes:408
16:41:22.88 (88729631)|HEAP_ALLOCATE|[467]|Bytes:48
16:41:22.88 (88765837)|HEAP_ALLOCATE|[139]|Bytes:6
16:41:22.88 (88791905)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:41:22.88 (88803051)|VARIABLE_SCOPE_BEGIN|[1]|this|EventsTrigger|true|false
16:41:22.88 (88864400)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x7db34292
16:41:22.88 (88933844)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:41:22.88 (88945161)|VARIABLE_SCOPE_BEGIN|[1]|this|EventsTrigger|true|false
16:41:22.88 (88964470)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x7db34292
16:41:22.88 (88976461)|STATEMENT_EXECUTE|[1]
16:41:22.88 (88979642)|STATEMENT_EXECUTE|[4]
16:41:22.88 (88985486)|HEAP_ALLOCATE|[4]|Bytes:6
16:41:22.88 (89024300)|HEAP_ALLOCATE|[50]|Bytes:5
16:41:22.88 (89060303)|HEAP_ALLOCATE|[56]|Bytes:5
16:41:22.88 (89073467)|HEAP_ALLOCATE|[64]|Bytes:7
16:41:22.88 (90088291)|HEAP_ALLOCATE|[4]|Bytes:27
16:41:22.88 (90110836)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
16:41:22.88 (90118646)|STATEMENT_EXECUTE|[1]
16:41:22.88 (90129873)|SYSTEM_METHOD_EXIT|[1]|Type
16:41:22.88 (90138761)|HEAP_ALLOCATE|[4]|Bytes:8
16:41:22.88 (90164047)|HEAP_ALLOCATE|[4]|Bytes:8
16:41:22.88 (90172770)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
16:41:22.88 (90204498)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x106adc8
16:41:22.88 (90214921)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
16:41:22.88 (90762118)|VARIABLE_ASSIGNMENT|[4]|apextype|"Events"|0x2665ec34
16:41:22.88 (90847366)|HEAP_ALLOCATE|[4]|Bytes:8
16:41:22.88 (91596247)|VARIABLE_SCOPE_BEGIN|[62]|fflib_SObjectDomain.Errors|fflib_SObjectDomain.ErrorFactory|true|true
16:41:22.88 (91661386)|VARIABLE_SCOPE_BEGIN|[67]|fflib_SObjectDomain.Test|fflib_SObjectDomain.TestFactory|true|true
16:41:22.88 (91756870)|VARIABLE_SCOPE_BEGIN|[77]|fflib_SObjectDomain.TriggerEventByClass|Map<System.Type,fflib_SObjectDomain.TriggerEvent>|true|true
16:41:22.88 (91827921)|VARIABLE_SCOPE_BEGIN|[72]|fflib_SObjectDomain.TriggerStateByClass|Map<System.Type,List<fflib_SObjectDomain>>|true|true
16:41:22.88 (92462064)|HEAP_ALLOCATE|[4]|Bytes:390
16:41:22.88 (92478712)|HEAP_ALLOCATE|[4]|Bytes:208
16:41:22.88 (92486144)|HEAP_ALLOCATE|[4]|Bytes:133
16:41:22.88 (92501440)|METHOD_ENTRY|[41]|01pm0000000Yfav|fflib_SObjectDomain.fflib_SObjectDomain()
16:41:22.88 (92510563)|STATEMENT_EXECUTE|[41]
16:41:22.88 (92515343)|STATEMENT_EXECUTE|[41]
16:41:22.88 (92907339)|SYSTEM_MODE_ENTER|false
16:41:22.88 (92929758)|HEAP_ALLOCATE|[81]|Bytes:5
16:41:22.88 (92938390)|STATEMENT_EXECUTE|[80]
16:41:22.88 (92941062)|STATEMENT_EXECUTE|[81]
16:41:22.88 (92947078)|HEAP_ALLOCATE|[81]|Bytes:27
16:41:22.88 (92959311)|HEAP_ALLOCATE|[81]|Bytes:8
16:41:22.88 (92982967)|CONSTRUCTOR_ENTRY|[81]|01pm0000000Yfav|<init>()|fflib_SObjectDomain.ErrorFactory
16:41:22.88 (93014246)|VARIABLE_SCOPE_BEGIN|[615]|this|fflib_SObjectDomain.ErrorFactory|true|false
16:41:22.88 (93134944)|VARIABLE_ASSIGNMENT|[615]|this|{}|0x17cb0868
16:41:22.88 (93148393)|STATEMENT_EXECUTE|[611]
16:41:22.88 (93151274)|STATEMENT_EXECUTE|[613]
16:41:22.88 (93168733)|HEAP_ALLOCATE|[613]|Bytes:4
16:41:22.88 (93278209)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:41:22.88 (93303351)|VARIABLE_ASSIGNMENT|[613]|this.errorList|[]|0x17cb0868
16:41:22.88 (93329511)|STATEMENT_EXECUTE|[616]
16:41:22.88 (93335937)|CONSTRUCTOR_EXIT|[81]|01pm0000000Yfav|<init>()|fflib_SObjectDomain.ErrorFactory
16:41:22.88 (93421547)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"errorList":"0x2a9ad3ae"}|0x17cb0868
16:41:22.88 (93474272)|VARIABLE_ASSIGNMENT|[62]|fflib_SObjectDomain.Errors|{"errorList":"0x2a9ad3ae"}|0x17cb0868
16:41:22.88 (93492739)|STATEMENT_EXECUTE|[83]
16:41:22.88 (93499745)|HEAP_ALLOCATE|[83]|Bytes:3
16:41:22.88 (93510918)|HEAP_ALLOCATE|[83]|Bytes:8
16:41:22.88 (93522138)|CONSTRUCTOR_ENTRY|[83]|01pm0000000Yfav|<init>()|fflib_SObjectDomain.TestFactory
16:41:22.88 (93542429)|VARIABLE_SCOPE_BEGIN|[704]|this|fflib_SObjectDomain.TestFactory|true|false
16:41:22.88 (93641193)|VARIABLE_ASSIGNMENT|[704]|this|{}|0x123ffff
16:41:22.88 (93653018)|STATEMENT_EXECUTE|[700]
16:41:22.88 (93655928)|STATEMENT_EXECUTE|[702]
16:41:22.88 (93661937)|HEAP_ALLOCATE|[702]|Bytes:27
16:41:22.88 (93673368)|HEAP_ALLOCATE|[702]|Bytes:28
16:41:22.88 (93685089)|CONSTRUCTOR_ENTRY|[702]|01pm0000000Yfav|<init>()|fflib_SObjectDomain.MockDatabase
16:41:22.88 (93705101)|VARIABLE_SCOPE_BEGIN|[722]|this|fflib_SObjectDomain.MockDatabase|true|false
16:41:22.88 (93744300)|VARIABLE_ASSIGNMENT|[722]|this|{}|0x4e643ffb
16:41:22.88 (93754356)|STATEMENT_EXECUTE|[713]
16:41:22.88 (93757004)|STATEMENT_EXECUTE|[715]
