44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:39:29.0 (73365)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
16:39:29.0 (107174)|EXECUTION_STARTED
16:39:29.0 (111854)|CODE_UNIT_STARTED|[EXTERNAL]|VisualForce View State
16:39:29.0 (5735839)|CODE_UNIT_FINISHED|VisualForce View State
16:39:29.0 (6794202)|EXECUTION_FINISHED
16:39:29.11 (11178602)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
16:39:29.59 (59684454)|CODE_UNIT_STARTED|[EXTERNAL]|01qm00000000vtc|EventsTrigger on Event trigger event BeforeInsert|__sfdc_trigger/EventsTrigger
16:39:29.59 (59744701)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:39:29.59 (60099963)|HEAP_ALLOCATE|[72]|Bytes:3
16:39:29.59 (60136841)|HEAP_ALLOCATE|[77]|Bytes:152
16:39:29.59 (60152816)|HEAP_ALLOCATE|[342]|Bytes:408
16:39:29.59 (60166140)|HEAP_ALLOCATE|[355]|Bytes:408
16:39:29.59 (60177652)|HEAP_ALLOCATE|[467]|Bytes:48
16:39:29.59 (60204554)|HEAP_ALLOCATE|[139]|Bytes:6
16:39:29.59 (60220728)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:39:29.59 (60229187)|VARIABLE_SCOPE_BEGIN|[1]|this|EventsTrigger|true|false
16:39:29.59 (60275354)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x67ad775d
16:39:29.59 (60329047)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:39:29.59 (60336141)|VARIABLE_SCOPE_BEGIN|[1]|this|EventsTrigger|true|false
16:39:29.59 (60349115)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x67ad775d
16:39:29.59 (60358209)|STATEMENT_EXECUTE|[1]
16:39:29.59 (60361019)|STATEMENT_EXECUTE|[4]
16:39:29.59 (60365051)|HEAP_ALLOCATE|[4]|Bytes:6
16:39:29.59 (60394525)|HEAP_ALLOCATE|[50]|Bytes:5
16:39:29.59 (60415879)|HEAP_ALLOCATE|[56]|Bytes:5
16:39:29.59 (60425177)|HEAP_ALLOCATE|[64]|Bytes:7
16:39:29.59 (61190776)|HEAP_ALLOCATE|[4]|Bytes:27
16:39:29.59 (61208611)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
16:39:29.59 (61215772)|STATEMENT_EXECUTE|[1]
16:39:29.59 (61223632)|SYSTEM_METHOD_EXIT|[1]|Type
16:39:29.59 (61231302)|HEAP_ALLOCATE|[4]|Bytes:8
16:39:29.59 (61249219)|HEAP_ALLOCATE|[4]|Bytes:8
16:39:29.59 (61255075)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
16:39:29.59 (61277614)|VARIABLE_ASSIGNMENT|[4]|this|{}|0xd70ea4
16:39:29.59 (61284837)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
16:39:29.59 (61594442)|VARIABLE_ASSIGNMENT|[4]|apextype|"Events"|0xad6efda
16:39:29.59 (61659753)|HEAP_ALLOCATE|[4]|Bytes:8
16:39:29.59 (62206813)|VARIABLE_SCOPE_BEGIN|[62]|fflib_SObjectDomain.Errors|fflib_SObjectDomain.ErrorFactory|true|true
16:39:29.59 (62241974)|VARIABLE_SCOPE_BEGIN|[67]|fflib_SObjectDomain.Test|fflib_SObjectDomain.TestFactory|true|true
16:39:29.59 (62295830)|VARIABLE_SCOPE_BEGIN|[77]|fflib_SObjectDomain.TriggerEventByClass|Map<System.Type,fflib_SObjectDomain.TriggerEvent>|true|true
