36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:57:36.0 (440888)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
14:57:36.0 (478441)|EXECUTION_STARTED
14:57:36.0 (482687)|CODE_UNIT_STARTED|[EXTERNAL]|066180000001Aq4|VF: /apex/DeepCloneMatsonEventFlowRedirect
14:57:36.0 (1041295)|VF_DESERIALIZE_VIEWSTATE_BEGIN|066180000001Aq4
14:57:36.0 (8140778)|VF_DESERIALIZE_VIEWSTATE_END
14:57:36.104 (104304013)|CODE_UNIT_STARTED|[EXTERNAL]|01qm00000000vtc|EventsTrigger on Event trigger event BeforeInsert|__sfdc_trigger/EventsTrigger
14:57:36.104 (104386962)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:57:36.104 (104771599)|HEAP_ALLOCATE|[72]|Bytes:3
14:57:36.104 (104812841)|HEAP_ALLOCATE|[77]|Bytes:152
14:57:36.104 (104827492)|HEAP_ALLOCATE|[342]|Bytes:408
14:57:36.104 (104839829)|HEAP_ALLOCATE|[355]|Bytes:408
14:57:36.104 (104850637)|HEAP_ALLOCATE|[467]|Bytes:48
14:57:36.104 (104879404)|HEAP_ALLOCATE|[139]|Bytes:6
14:57:36.104 (104905836)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:57:36.104 (104913557)|VARIABLE_SCOPE_BEGIN|[1]|this|EventsTrigger|true|false
14:57:36.104 (104985302)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4e97a2f5
14:57:36.104 (105049817)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:57:36.104 (105058415)|VARIABLE_SCOPE_BEGIN|[1]|this|EventsTrigger|true|false
14:57:36.104 (105071802)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4e97a2f5
14:57:36.104 (105083428)|STATEMENT_EXECUTE|[1]
14:57:36.104 (105086398)|STATEMENT_EXECUTE|[4]
14:57:36.104 (105090033)|HEAP_ALLOCATE|[4]|Bytes:6
14:57:36.104 (105123231)|HEAP_ALLOCATE|[50]|Bytes:5
14:57:36.104 (105147225)|HEAP_ALLOCATE|[56]|Bytes:5
14:57:36.104 (105158486)|HEAP_ALLOCATE|[64]|Bytes:7
14:57:36.104 (109007729)|HEAP_ALLOCATE|[4]|Bytes:27
14:57:36.104 (109028481)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
14:57:36.104 (109038479)|STATEMENT_EXECUTE|[1]
14:57:36.104 (109047972)|SYSTEM_METHOD_EXIT|[1]|Type
14:57:36.104 (109056419)|HEAP_ALLOCATE|[4]|Bytes:8
14:57:36.104 (109079442)|HEAP_ALLOCATE|[4]|Bytes:8
