42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:33:50.0 (601876)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
12:33:50.0 (651030)|EXECUTION_STARTED
12:33:50.0 (656123)|CODE_UNIT_STARTED|[EXTERNAL]|01pm0000000YfaZ|fflib_InheritorTest.canInstantiateMultipleInterfaceInheritor()
12:33:50.0 (1137370)|HEAP_ALLOCATE|[72]|Bytes:3
12:33:50.0 (1184296)|HEAP_ALLOCATE|[77]|Bytes:152
12:33:50.0 (1200184)|HEAP_ALLOCATE|[342]|Bytes:408
12:33:50.0 (1215707)|HEAP_ALLOCATE|[355]|Bytes:408
12:33:50.0 (1229536)|HEAP_ALLOCATE|[467]|Bytes:48
12:33:50.0 (1259167)|HEAP_ALLOCATE|[139]|Bytes:6
12:33:50.0 (1277130)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:44
12:33:50.0 (1293803)|METHOD_ENTRY|[5]|01pm0000000YfaZ|fflib_InheritorTest.fflib_InheritorTest()
12:33:50.0 (1300700)|STATEMENT_EXECUTE|[5]
12:33:50.0 (1304889)|STATEMENT_EXECUTE|[5]
12:33:50.0 (1308790)|METHOD_EXIT|[5]|fflib_InheritorTest
12:33:50.0 (1386799)|HEAP_ALLOCATE|[50]|Bytes:5
12:33:50.0 (1413311)|HEAP_ALLOCATE|[56]|Bytes:5
12:33:50.0 (1422772)|HEAP_ALLOCATE|[64]|Bytes:7
12:33:50.0 (1462408)|STATEMENT_EXECUTE|[9]
12:33:50.0 (1464829)|STATEMENT_EXECUTE|[10]
12:33:50.0 (47083615)|VARIABLE_SCOPE_BEGIN|[10]|fflib_ApexMocks.NEVER|Integer|false|true
12:33:50.0 (47170999)|HEAP_ALLOCATE|[10]|Bytes:18
12:33:50.0 (47184107)|HEAP_ALLOCATE|[10]|Bytes:176
12:33:50.0 (47188584)|HEAP_ALLOCATE|[10]|Bytes:119
12:33:50.0 (47215594)|METHOD_ENTRY|[8]|01pm0000000YfaH|fflib_ApexMocks.fflib_ApexMocks()
12:33:50.0 (47223056)|STATEMENT_EXECUTE|[8]
12:33:50.0 (47227967)|STATEMENT_EXECUTE|[8]
12:33:50.0 (47841200)|SYSTEM_MODE_ENTER|false
12:33:50.0 (47864386)|HEAP_ALLOCATE|[10]|Bytes:5
12:33:50.0 (47871562)|STATEMENT_EXECUTE|[10]
12:33:50.0 (47879964)|HEAP_ALLOCATE|[10]|Bytes:4
12:33:50.0 (47910788)|VARIABLE_ASSIGNMENT|[10]|fflib_ApexMocks.NEVER|0
12:33:50.0 (47916586)|STATEMENT_EXECUTE|[287]
12:33:50.0 (47922786)|SYSTEM_MODE_EXIT|false
12:33:50.0 (47935267)|METHOD_EXIT|[8]|fflib_ApexMocks
12:33:50.0 (64472653)|VARIABLE_SCOPE_BEGIN|[18]|fflib_MethodCountRecorder.methodArgumentsByTypeName|Map<fflib_QualifiedMethod,List<fflib_MethodArgValues>>|true|true
12:33:50.0 (69388323)|VARIABLE_SCOPE_BEGIN|[21]|fflib_MethodCountRecorder.orderedMethodCalls|List<fflib_InvocationOnMock>|true|true
12:33:50.0 (87990712)|HEAP_ALLOCATE|[10]|Bytes:36
12:33:50.0 (88035739)|CONSTRUCTOR_ENTRY|[10]|01pm0000000YfaH|<init>()|fflib_ApexMocks
12:33:50.0 (88076509)|VARIABLE_SCOPE_BEGIN|[47]|this|fflib_ApexMocks|true|false
12:33:50.0 (88171424)|VARIABLE_ASSIGNMENT|[47]|this|{}|0x236b1424
12:33:50.0 (88564371)|SYSTEM_MODE_ENTER|false
12:33:50.0 (88582908)|HEAP_ALLOCATE|[49]|Bytes:5
12:33:50.0 (88590026)|STATEMENT_EXECUTE|[8]
12:33:50.0 (88595071)|HEAP_ALLOCATE|[49]|Bytes:5
12:33:50.0 (88598377)|STATEMENT_EXECUTE|[12]
12:33:50.0 (88600890)|STATEMENT_EXECUTE|[13]
12:33:50.0 (88602533)|STATEMENT_EXECUTE|[15]
12:33:50.0 (88604151)|STATEMENT_EXECUTE|[16]
12:33:50.0 (88605714)|STATEMENT_EXECUTE|[17]
12:33:50.0 (88608948)|STATEMENT_EXECUTE|[19]
12:33:50.0 (88610546)|STATEMENT_EXECUTE|[21]
12:33:50.0 (88612306)|STATEMENT_EXECUTE|[31]
12:33:50.0 (88631436)|HEAP_ALLOCATE|[49]|Bytes:6
12:33:50.0 (88690578)|STATEMENT_EXECUTE|[48]
12:33:50.0 (88693158)|STATEMENT_EXECUTE|[49]
12:33:50.0 (88863393)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x236b1424
12:33:50.0 (88881553)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
12:33:50.0 (88891074)|HEAP_ALLOCATE|[19]|Bytes:5
12:33:50.0 (88903204)|VARIABLE_ASSIGNMENT|[19]|this.Verifying|false|0x236b1424
12:33:50.0 (88916317)|STATEMENT_EXECUTE|[51]
12:33:50.0 (88932757)|HEAP_ALLOCATE|[51]|Bytes:8
12:33:50.0 (88958304)|METHOD_ENTRY|[8]|01pm0000000Yfai|fflib_MethodCountRecorder.fflib_MethodCountRecorder()
12:33:50.0 (88964579)|STATEMENT_EXECUTE|[8]
12:33:50.0 (88967438)|STATEMENT_EXECUTE|[8]
12:33:50.0 (88974054)|HEAP_ALLOCATE|[19]|Bytes:5
12:33:50.0 (88979529)|STATEMENT_EXECUTE|[18]
12:33:50.0 (89003657)|HEAP_ALLOCATE|[19]|Bytes:4
12:33:50.0 (89060216)|VARIABLE_ASSIGNMENT|[18]|fflib_MethodCountRecorder.methodArgumentsByTypeName|{}|0x6e87d8ea
