42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:24:52.0 (625588)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
14:24:52.0 (677537)|EXECUTION_STARTED
14:24:52.0 (682740)|CODE_UNIT_STARTED|[EXTERNAL]|01pm0000000Yfae|fflib_MatcherDefinitionsTest.constructDatetimeAfter_WithNullFromDatetime_ThrowsException()
14:24:52.0 (1027356)|VARIABLE_SCOPE_BEGIN|[39]|fflib_MatcherDefinitionsTest.ACCOUNT_OBJECT_TYPE|Schema.SObjectType|true|true
14:24:52.0 (1042477)|VARIABLE_SCOPE_BEGIN|[38]|fflib_MatcherDefinitionsTest.ACCOUNT_RECORD|SObject|true|true
14:24:52.0 (1050224)|VARIABLE_SCOPE_BEGIN|[41]|fflib_MatcherDefinitionsTest.GROUP_OBJECT_TYPE|Schema.SObjectType|true|true
14:24:52.0 (1094606)|VARIABLE_SCOPE_BEGIN|[42]|fflib_MatcherDefinitionsTest.GROUP_RECORDS|List<SObject>|true|true
14:24:52.0 (1208985)|VARIABLE_SCOPE_BEGIN|[29]|fflib_MatcherDefinitionsTest.INTERNAL_MATCHERS|List<fflib_IMatcher>|true|true
14:24:52.0 (1235539)|VARIABLE_SCOPE_BEGIN|[36]|fflib_MatcherDefinitionsTest.NOW|Datetime|false|true
14:24:52.0 (1245046)|VARIABLE_SCOPE_BEGIN|[40]|fflib_MatcherDefinitionsTest.OPPORTUNITY_OBJECT_TYPE|Schema.SObjectType|true|true
14:24:52.0 (1257741)|VARIABLE_SCOPE_BEGIN|[35]|fflib_MatcherDefinitionsTest.TODAY|Date|false|true
14:24:52.0 (1344884)|HEAP_ALLOCATE|[72]|Bytes:3
14:24:52.0 (1367748)|HEAP_ALLOCATE|[77]|Bytes:152
14:24:52.0 (1379027)|HEAP_ALLOCATE|[342]|Bytes:408
14:24:52.0 (1392490)|HEAP_ALLOCATE|[355]|Bytes:408
14:24:52.0 (1405192)|HEAP_ALLOCATE|[467]|Bytes:48
14:24:52.0 (1425721)|HEAP_ALLOCATE|[139]|Bytes:6
14:24:52.0 (1439567)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:2195
14:24:52.0 (1464039)|METHOD_ENTRY|[27]|01pm0000000Yfae|fflib_MatcherDefinitionsTest.fflib_MatcherDefinitionsTest()
14:24:52.0 (1469557)|STATEMENT_EXECUTE|[27]
14:24:52.0 (1473414)|STATEMENT_EXECUTE|[27]
14:24:52.0 (1475185)|STATEMENT_EXECUTE|[29]
14:24:52.0 (1487063)|HEAP_ALLOCATE|[29]|Bytes:4
14:24:52.0 (1616854)|HEAP_ALLOCATE|[30]|Bytes:8
14:24:52.0 (1636562)|HEAP_ALLOCATE|[30]|Bytes:8
14:24:52.0 (1647410)|HEAP_ALLOCATE|[30]|Bytes:3
14:24:52.0 (1682575)|CONSTRUCTOR_ENTRY|[30]|01pm0000000Yfad|<init>(String)|fflib_MatcherDefinitions.StringContains
14:24:52.0 (1712566)|VARIABLE_SCOPE_BEGIN|[995]|this|fflib_MatcherDefinitions.StringContains|true|false
14:24:52.0 (1771109)|VARIABLE_ASSIGNMENT|[995]|this|{}|0x3607eb63
14:24:52.0 (1782984)|VARIABLE_SCOPE_BEGIN|[995]|toMatch|String|false|false
14:24:52.0 (1799821)|VARIABLE_ASSIGNMENT|[995]|toMatch|"bob"
14:24:52.0 (1812541)|STATEMENT_EXECUTE|[986]
14:24:52.0 (1816921)|STATEMENT_EXECUTE|[988]
14:24:52.0 (1833869)|HEAP_ALLOCATE|[997]|Bytes:6
14:24:52.0 (1896823)|STATEMENT_EXECUTE|[996]
14:24:52.0 (1899154)|STATEMENT_EXECUTE|[997]
14:24:52.0 (1942461)|HEAP_ALLOCATE|[997]|Bytes:503
14:24:52.0 (1948760)|HEAP_ALLOCATE|[997]|Bytes:8
14:24:52.0 (1955347)|METHOD_ENTRY|[33]|01pm0000000Yfad|fflib_MatcherDefinitions.fflib_MatcherDefinitions()
14:24:52.0 (1960671)|STATEMENT_EXECUTE|[33]
14:24:52.0 (1963865)|STATEMENT_EXECUTE|[33]
14:24:52.0 (1992499)|HEAP_ALLOCATE|[50]|Bytes:5
14:24:52.0 (2018488)|HEAP_ALLOCATE|[56]|Bytes:5
14:24:52.0 (2034709)|HEAP_ALLOCATE|[64]|Bytes:7
14:24:52.0 (2456914)|SYSTEM_MODE_ENTER|false
14:24:52.0 (2472248)|HEAP_ALLOCATE|[997]|Bytes:5
14:24:52.0 (2479130)|STATEMENT_EXECUTE|[52]
14:24:52.0 (2480972)|STATEMENT_EXECUTE|[128]
14:24:52.0 (2482636)|STATEMENT_EXECUTE|[151]
14:24:52.0 (2484048)|STATEMENT_EXECUTE|[178]
14:24:52.0 (2485587)|STATEMENT_EXECUTE|[189]
