42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:34:03.0 (350730)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
12:34:03.0 (420126)|EXECUTION_STARTED
12:34:03.0 (427941)|CODE_UNIT_STARTED|[EXTERNAL]|01pm0000000Zcff|PrintTableTentEventsTests.givenPrintTableTentsExpectPrintServicePrint()
12:34:03.0 (581608)|VARIABLE_SCOPE_BEGIN|[5]|PrintTableTentEventsTests.printer1SfId|Id|false|true
12:34:03.0 (609457)|VARIABLE_SCOPE_BEGIN|[4]|PrintTableTentEventsTests.tableTentName|String|false|true
12:34:03.0 (795916)|HEAP_ALLOCATE|[72]|Bytes:3
12:34:03.0 (850556)|HEAP_ALLOCATE|[77]|Bytes:152
12:34:03.0 (876269)|HEAP_ALLOCATE|[342]|Bytes:408
12:34:03.0 (901446)|HEAP_ALLOCATE|[355]|Bytes:408
12:34:03.0 (925152)|HEAP_ALLOCATE|[467]|Bytes:48
12:34:03.0 (969353)|HEAP_ALLOCATE|[139]|Bytes:6
12:34:03.0 (989300)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
12:34:03.0 (998077)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:58
12:34:03.0 (1073814)|METHOD_ENTRY|[2]|01pm0000000Zcff|PrintTableTentEventsTests.PrintTableTentEventsTests()
12:34:03.0 (1086443)|STATEMENT_EXECUTE|[2]
12:34:03.0 (1093754)|STATEMENT_EXECUTE|[2]
12:34:03.0 (1095856)|STATEMENT_EXECUTE|[4]
12:34:03.0 (1100116)|HEAP_ALLOCATE|[4]|Bytes:23
12:34:03.0 (1139949)|VARIABLE_ASSIGNMENT|[4]|PrintTableTentEventsTests.tableTentName|"Matson Event Table T (3 more) ..."
