41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:34:09.0 (284826)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
12:34:09.0 (332140)|EXECUTION_STARTED
12:34:09.0 (337868)|CODE_UNIT_STARTED|[EXTERNAL]|01p3600000JVcHQ|mm_PreventDuplicatEvntEvntQstnsOnEvtTEST.testmm_PreventDuplicatEvntEvntQstnsOnEvtTEST()
12:34:09.0 (563592)|HEAP_ALLOCATE|[72]|Bytes:3
12:34:09.0 (606027)|HEAP_ALLOCATE|[77]|Bytes:152
12:34:09.0 (621741)|HEAP_ALLOCATE|[342]|Bytes:408
12:34:09.0 (638204)|HEAP_ALLOCATE|[355]|Bytes:408
12:34:09.0 (652378)|HEAP_ALLOCATE|[467]|Bytes:48
12:34:09.0 (679085)|HEAP_ALLOCATE|[139]|Bytes:6
12:34:09.0 (695807)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:160
12:34:09.0 (717970)|METHOD_ENTRY|[1]|01p3600000JVcHQ|mm_PreventDuplicatEvntEvntQstnsOnEvtTEST.mm_PreventDuplicatEvntEvntQstnsOnEvtTEST()
12:34:09.0 (726197)|STATEMENT_EXECUTE|[1]
12:34:09.0 (731012)|STATEMENT_EXECUTE|[1]
12:34:09.0 (761343)|HEAP_ALLOCATE|[50]|Bytes:5
12:34:09.0 (785857)|HEAP_ALLOCATE|[56]|Bytes:5
12:34:09.0 (794342)|HEAP_ALLOCATE|[64]|Bytes:7
12:34:09.0 (1122941)|SYSTEM_MODE_ENTER|false
12:34:09.0 (1142765)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
12:34:09.0 (1151193)|SYSTEM_MODE_EXIT|false
12:34:09.0 (1161119)|METHOD_EXIT|[1]|mm_PreventDuplicatEvntEvntQstnsOnEvtTEST
12:34:09.0 (1362271)|SYSTEM_MODE_ENTER|false
12:34:09.0 (1369509)|HEAP_ALLOCATE|[4]|Bytes:5
12:34:09.0 (1374684)|STATEMENT_EXECUTE|[2]
12:34:09.0 (1376322)|STATEMENT_EXECUTE|[4]
12:34:09.0 (1379686)|HEAP_ALLOCATE|[4]|Bytes:83
12:34:09.0 (1402166)|HEAP_ALLOCATE|[4]|Bytes:4
12:34:09.0 (1617134)|SOQL_EXECUTE_BEGIN|[4]|Aggregations:0|SELECT ID FROM RecordType WHERE (name = 'New' AND SobjectType = 'EventQuestion__c')
12:34:09.0 (18795542)|SOQL_EXECUTE_END|[4]|Rows:1
12:34:09.0 (18825614)|HEAP_ALLOCATE|[4]|Bytes:8
12:34:09.0 (18842897)|HEAP_ALLOCATE|[4]|Bytes:29
12:34:09.0 (18961778)|HEAP_ALLOCATE|[4]|Bytes:8
12:34:09.0 (18977702)|HEAP_ALLOCATE|[4]|Bytes:36
12:34:09.0 (19041354)|HEAP_ALLOCATE|[4]|Bytes:8
12:34:09.0 (19051348)|VARIABLE_SCOPE_BEGIN|[4]|RTNew|RecordType|true|false
12:34:09.0 (19107950)|VARIABLE_ASSIGNMENT|[4]|RTNew|{"Id":"012360000019uNkAAI"}|0x48b30060
12:34:09.0 (19116214)|STATEMENT_EXECUTE|[5]
12:34:09.0 (19119842)|HEAP_ALLOCATE|[5]|Bytes:86
12:34:09.0 (19136289)|HEAP_ALLOCATE|[5]|Bytes:4
12:34:09.0 (19313041)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT ID FROM RecordType WHERE (name = 'In Use' AND SobjectType = 'EventQuestion__c')
12:34:09.0 (23085134)|SOQL_EXECUTE_END|[5]|Rows:1
12:34:09.0 (23103682)|HEAP_ALLOCATE|[5]|Bytes:8
