41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
09:06:32.0 (100267)|USER_INFO|[EXTERNAL]|00536000002yNao|braden.fraley@matsonmoney.com.mbill|Eastern Standard Time|GMT-05:00
09:06:32.0 (154908)|EXECUTION_STARTED
09:06:32.0 (162408)|CODE_UNIT_STARTED|[EXTERNAL]|06636000006g5Bt|VF: /apex/Mass_Email_Event_Registrants
09:06:32.0 (362611)|VF_DESERIALIZE_VIEWSTATE_BEGIN|06636000006g5Bt
09:06:32.0 (5805460)|HEAP_ALLOCATE|[72]|Bytes:3
09:06:32.0 (5860619)|HEAP_ALLOCATE|[77]|Bytes:152
09:06:32.0 (5877689)|HEAP_ALLOCATE|[342]|Bytes:408
09:06:32.0 (5890903)|HEAP_ALLOCATE|[355]|Bytes:408
09:06:32.0 (5902631)|HEAP_ALLOCATE|[467]|Bytes:48
09:06:32.0 (5938162)|HEAP_ALLOCATE|[139]|Bytes:6
09:06:32.0 (6093534)|HEAP_ALLOCATE|[50]|Bytes:5
09:06:32.0 (6132614)|HEAP_ALLOCATE|[56]|Bytes:5
09:06:32.0 (6146939)|HEAP_ALLOCATE|[64]|Bytes:7
09:06:32.0 (7926731)|VF_DESERIALIZE_VIEWSTATE_END
09:06:32.0 (8826272)|SYSTEM_MODE_ENTER|true
09:06:32.0 (9145367)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
09:06:32.0 (9157996)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:276
09:06:32.0 (9162885)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:221
09:06:32.0 (9168082)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
09:06:32.0 (9190082)|METHOD_ENTRY|[1]|01p3600000JWdh2|EventRegistrationExtController.EventRegistrationExtController()
09:06:32.0 (9204038)|STATEMENT_EXECUTE|[1]
09:06:32.0 (9213246)|STATEMENT_EXECUTE|[1]
09:06:32.0 (9230244)|SYSTEM_MODE_ENTER|false
09:06:32.0 (9251602)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
09:06:32.0 (9258441)|STATEMENT_EXECUTE|[427]
09:06:32.0 (9265089)|SYSTEM_MODE_EXIT|false
09:06:32.0 (9275705)|METHOD_EXIT|[1]|EventRegistrationExtController
09:06:32.0 (9282746)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
09:06:32.0 (9290692)|VARIABLE_SCOPE_BEGIN|[105]|this|EventRegistrationExtController|true|false
