41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
09:05:24.0 (80594)|USER_INFO|[EXTERNAL]|00536000002yNao|braden.fraley@matsonmoney.com.mbill|Eastern Standard Time|GMT-05:00
09:05:24.0 (116032)|EXECUTION_STARTED
09:05:24.0 (121686)|CODE_UNIT_STARTED|[EXTERNAL]|06636000006g5Bt|VF: /apex/Mass_Email_Event_Registrants
09:05:24.0 (262621)|VF_DESERIALIZE_VIEWSTATE_BEGIN|06636000006g5Bt
09:05:24.0 (7088396)|HEAP_ALLOCATE|[72]|Bytes:3
09:05:24.0 (7122213)|HEAP_ALLOCATE|[77]|Bytes:152
09:05:24.0 (7136820)|HEAP_ALLOCATE|[342]|Bytes:408
09:05:24.0 (7150893)|HEAP_ALLOCATE|[355]|Bytes:408
09:05:24.0 (7163207)|HEAP_ALLOCATE|[467]|Bytes:48
09:05:24.0 (7194700)|HEAP_ALLOCATE|[139]|Bytes:6
09:05:24.0 (7307858)|HEAP_ALLOCATE|[50]|Bytes:5
09:05:24.0 (7327235)|HEAP_ALLOCATE|[56]|Bytes:5
09:05:24.0 (7335842)|HEAP_ALLOCATE|[64]|Bytes:7
09:05:24.0 (8994701)|VF_DESERIALIZE_VIEWSTATE_END
09:05:24.0 (9831016)|SYSTEM_MODE_ENTER|true
09:05:24.0 (10060278)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
09:05:24.0 (10070536)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:276
09:05:24.0 (10074904)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:221
09:05:24.0 (10078213)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
09:05:24.0 (10088374)|METHOD_ENTRY|[1]|01p3600000JWdh2|EventRegistrationExtController.EventRegistrationExtController()
09:05:24.0 (10097484)|STATEMENT_EXECUTE|[1]
09:05:24.0 (10103839)|STATEMENT_EXECUTE|[1]
09:05:24.0 (10111448)|SYSTEM_MODE_ENTER|false
09:05:24.0 (10121911)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
09:05:24.0 (10126644)|STATEMENT_EXECUTE|[427]
09:05:24.0 (10130848)|SYSTEM_MODE_EXIT|false
09:05:24.0 (10138140)|METHOD_EXIT|[1]|EventRegistrationExtController
09:05:24.0 (10149334)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
09:05:24.0 (10156766)|VARIABLE_SCOPE_BEGIN|[105]|this|EventRegistrationExtController|true|false
09:05:24.0 (10478187)|VARIABLE_ASSIGNMENT|[105]|this|{"displayConfirm":true,"selectedOrgWideEmailAddressId":"0D236000000L933CAC","setController":"core.apexpages.components.framework.controller.SetOrientedStandardControllerImpl@4057fe28","TRANSACTIONAL_EMAIL_TEMPLATE_TYPE":"Transactional"}|0x651763b
09:05:24.0 (10497775)|SYSTEM_MODE_ENTER|false
09:05:24.0 (10505573)|HEAP_ALLOCATE|[106]|Bytes:5
09:05:24.0 (10511918)|STATEMENT_EXECUTE|[105]
09:05:24.0 (10514032)|STATEMENT_EXECUTE|[106]
09:05:24.0 (10519267)|SYSTEM_MODE_EXIT|false
09:05:24.0 (10692636)|SYSTEM_MODE_ENTER|true
09:05:24.0 (10732049)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
09:05:24.0 (10740262)|VARIABLE_SCOPE_BEGIN|[128]|this|EventRegistrationExtController|true|false
