43.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:33:58.0 (327234)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
12:33:58.0 (385104)|EXECUTION_STARTED
12:33:58.0 (390621)|CODE_UNIT_STARTED|[EXTERNAL]|01pm0000000bN0i|MatsonEventsTests.givenOnBeforeInsertExpectPopulateHouseAccountSiteToken()
12:33:58.0 (670343)|HEAP_ALLOCATE|[72]|Bytes:3
12:33:58.0 (716975)|HEAP_ALLOCATE|[77]|Bytes:152
12:33:58.0 (734448)|HEAP_ALLOCATE|[342]|Bytes:408
12:33:58.0 (750881)|HEAP_ALLOCATE|[355]|Bytes:408
12:33:58.0 (765704)|HEAP_ALLOCATE|[467]|Bytes:48
12:33:58.0 (796497)|HEAP_ALLOCATE|[139]|Bytes:6
12:33:58.0 (815139)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
12:33:58.0 (820903)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:79
12:33:58.0 (836986)|METHOD_ENTRY|[2]|01pm0000000bN0i|MatsonEventsTests.MatsonEventsTests()
12:33:58.0 (843365)|STATEMENT_EXECUTE|[2]
12:33:58.0 (847929)|STATEMENT_EXECUTE|[2]
12:33:58.0 (851798)|METHOD_EXIT|[2]|MatsonEventsTests
12:33:58.0 (1031971)|HEAP_ALLOCATE|[50]|Bytes:5
12:33:58.0 (1061813)|HEAP_ALLOCATE|[56]|Bytes:5
12:33:58.0 (1071598)|HEAP_ALLOCATE|[64]|Bytes:7
12:33:58.0 (1111385)|STATEMENT_EXECUTE|[3]
12:33:58.0 (1113732)|STATEMENT_EXECUTE|[5]
12:33:58.0 (1227050)|VARIABLE_SCOPE_BEGIN|[10]|fflib_ApexMocks.NEVER|Integer|false|true
12:33:58.0 (1273428)|HEAP_ALLOCATE|[5]|Bytes:18
12:33:58.0 (1282381)|HEAP_ALLOCATE|[5]|Bytes:176
12:33:58.0 (1287047)|HEAP_ALLOCATE|[5]|Bytes:119
12:33:58.0 (1296584)|METHOD_ENTRY|[8]|01pm0000000YfaH|fflib_ApexMocks.fflib_ApexMocks()
12:33:58.0 (1302009)|STATEMENT_EXECUTE|[8]
12:33:58.0 (1305384)|STATEMENT_EXECUTE|[8]
12:33:58.0 (1666572)|SYSTEM_MODE_ENTER|false
12:33:58.0 (1687875)|HEAP_ALLOCATE|[10]|Bytes:5
12:33:58.0 (1694337)|STATEMENT_EXECUTE|[10]
12:33:58.0 (1700539)|HEAP_ALLOCATE|[10]|Bytes:4
12:33:58.0 (1742331)|VARIABLE_ASSIGNMENT|[10]|fflib_ApexMocks.NEVER|0
12:33:58.0 (1752117)|STATEMENT_EXECUTE|[287]
12:33:58.0 (1760393)|SYSTEM_MODE_EXIT|false
12:33:58.0 (1776700)|METHOD_EXIT|[8]|fflib_ApexMocks
12:33:58.0 (1788600)|HEAP_ALLOCATE|[5]|Bytes:36
12:33:58.0 (1813581)|CONSTRUCTOR_ENTRY|[5]|01pm0000000YfaH|<init>()|fflib_ApexMocks
12:33:58.0 (1848784)|VARIABLE_SCOPE_BEGIN|[47]|this|fflib_ApexMocks|true|false
12:33:58.0 (1898989)|VARIABLE_ASSIGNMENT|[47]|this|{}|0x7c6b2d8d
12:33:58.0 (1913259)|SYSTEM_MODE_ENTER|false
12:33:58.0 (1920130)|HEAP_ALLOCATE|[49]|Bytes:5
12:33:58.0 (1925138)|STATEMENT_EXECUTE|[8]
12:33:58.0 (1928560)|HEAP_ALLOCATE|[49]|Bytes:5
12:33:58.0 (1931708)|STATEMENT_EXECUTE|[12]
12:33:58.0 (1933649)|STATEMENT_EXECUTE|[13]
12:33:58.0 (1935250)|STATEMENT_EXECUTE|[15]
12:33:58.0 (1936902)|STATEMENT_EXECUTE|[16]
12:33:58.0 (1938449)|STATEMENT_EXECUTE|[17]
12:33:58.0 (1939940)|STATEMENT_EXECUTE|[19]
12:33:58.0 (1941463)|STATEMENT_EXECUTE|[21]
12:33:58.0 (1943089)|STATEMENT_EXECUTE|[31]
12:33:58.0 (1952103)|HEAP_ALLOCATE|[49]|Bytes:6
12:33:58.0 (1991084)|STATEMENT_EXECUTE|[48]
12:33:58.0 (1993591)|STATEMENT_EXECUTE|[49]
12:33:58.0 (2077945)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x7c6b2d8d
12:33:58.0 (2100876)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
12:33:58.0 (2112335)|HEAP_ALLOCATE|[19]|Bytes:5
12:33:58.0 (2123062)|VARIABLE_ASSIGNMENT|[19]|this.Verifying|false|0x7c6b2d8d
12:33:58.0 (2135747)|STATEMENT_EXECUTE|[51]
12:33:58.0 (2195955)|VARIABLE_SCOPE_BEGIN|[18]|fflib_MethodCountRecorder.methodArgumentsByTypeName|Map<fflib_QualifiedMethod,List<fflib_MethodArgValues>>|true|true
12:33:58.0 (2227917)|VARIABLE_SCOPE_BEGIN|[21]|fflib_MethodCountRecorder.orderedMethodCalls|List<fflib_InvocationOnMock>|true|true
12:33:58.0 (2239755)|HEAP_ALLOCATE|[51]|Bytes:8
12:33:58.0 (2582694)|METHOD_ENTRY|[8]|01pm0000000Yfai|fflib_MethodCountRecorder.fflib_MethodCountRecorder()
12:33:58.0 (2596145)|STATEMENT_EXECUTE|[8]
12:33:58.0 (2599849)|STATEMENT_EXECUTE|[8]
12:33:58.0 (2621507)|HEAP_ALLOCATE|[19]|Bytes:5
12:33:58.0 (2630809)|STATEMENT_EXECUTE|[18]
12:33:58.0 (2655703)|HEAP_ALLOCATE|[19]|Bytes:4
12:33:58.0 (2723458)|VARIABLE_ASSIGNMENT|[18]|fflib_MethodCountRecorder.methodArgumentsByTypeName|{}|0x13c27792
12:33:58.0 (2731944)|STATEMENT_EXECUTE|[21]
12:33:58.0 (2743476)|HEAP_ALLOCATE|[22]|Bytes:4
12:33:58.0 (2816502)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:33:58.0 (2832270)|VARIABLE_ASSIGNMENT|[21]|fflib_MethodCountRecorder.orderedMethodCalls|[]|0x445e05ae
12:33:58.0 (2844945)|METHOD_EXIT|[8]|fflib_MethodCountRecorder
12:33:58.0 (2851852)|HEAP_ALLOCATE|[51]|Bytes:4
12:33:58.0 (2861862)|CONSTRUCTOR_ENTRY|[51]|01pm0000000Yfai|<init>()|fflib_MethodCountRecorder
12:33:58.0 (2890423)|VARIABLE_SCOPE_BEGIN|[8]|this|fflib_MethodCountRecorder|true|false
12:33:58.0 (2920618)|VARIABLE_ASSIGNMENT|[8]|this|{}|0x61fc5fed
12:33:58.0 (2938404)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
12:33:58.0 (2967553)|STATEMENT_EXECUTE|[8]
12:33:58.0 (2974886)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
12:33:58.0 (2984710)|CONSTRUCTOR_EXIT|[51]|01pm0000000Yfai|<init>()|fflib_MethodCountRecorder
12:33:58.0 (3006326)|VARIABLE_ASSIGNMENT|[51]|this.methodCountRecorder|0x61fc5fed|0x7c6b2d8d
12:33:58.0 (3012975)|STATEMENT_EXECUTE|[52]
12:33:58.0 (3072621)|HEAP_ALLOCATE|[52]|Bytes:8
12:33:58.0 (3080294)|HEAP_ALLOCATE|[52]|Bytes:148
12:33:58.0 (3084740)|HEAP_ALLOCATE|[52]|Bytes:38
12:33:58.0 (3093590)|METHOD_ENTRY|[10]|01pm0000000Yfb8|fflib_VerificationMode.fflib_VerificationMode()
12:33:58.0 (3098517)|STATEMENT_EXECUTE|[10]
12:33:58.0 (3101592)|STATEMENT_EXECUTE|[10]
12:33:58.0 (3107652)|HEAP_ALLOCATE|[52]|Bytes:5
12:33:58.0 (3114972)|METHOD_EXIT|[10]|fflib_VerificationMode
12:33:58.0 (3137410)|HEAP_ALLOCATE|[52]|Bytes:20
