42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:24:52.0 (330731)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
14:24:52.0 (360326)|EXECUTION_STARTED
14:24:52.0 (364112)|CODE_UNIT_STARTED|[EXTERNAL]|01p3600000IoEVs|getAgendaTest.givenAgenda()
14:24:52.0 (495026)|HEAP_ALLOCATE|[72]|Bytes:3
14:24:52.0 (517242)|HEAP_ALLOCATE|[77]|Bytes:152
14:24:52.0 (528571)|HEAP_ALLOCATE|[342]|Bytes:408
14:24:52.0 (541162)|HEAP_ALLOCATE|[355]|Bytes:408
14:24:52.0 (553004)|HEAP_ALLOCATE|[467]|Bytes:48
14:24:52.0 (573120)|HEAP_ALLOCATE|[139]|Bytes:6
14:24:52.0 (585789)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:24:52.0 (590087)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:42
14:24:52.0 (597884)|METHOD_ENTRY|[1]|01p3600000IoEVs|getAgendaTest.getAgendaTest()
14:24:52.0 (602782)|STATEMENT_EXECUTE|[1]
14:24:52.0 (606455)|STATEMENT_EXECUTE|[1]
14:24:52.0 (609312)|METHOD_EXIT|[1]|getAgendaTest
14:24:52.0 (635811)|HEAP_ALLOCATE|[50]|Bytes:5
14:24:52.0 (650927)|HEAP_ALLOCATE|[56]|Bytes:5
14:24:52.0 (658701)|HEAP_ALLOCATE|[64]|Bytes:7
14:24:52.0 (680573)|STATEMENT_EXECUTE|[2]
14:24:52.0 (682908)|STATEMENT_EXECUTE|[4]
14:24:52.0 (739184)|VARIABLE_SCOPE_BEGIN|[10]|fflib_ApexMocks.NEVER|Integer|false|true
14:24:52.0 (766176)|HEAP_ALLOCATE|[4]|Bytes:18
14:24:52.0 (772592)|HEAP_ALLOCATE|[4]|Bytes:176
14:24:52.0 (776957)|HEAP_ALLOCATE|[4]|Bytes:119
14:24:52.0 (784373)|METHOD_ENTRY|[8]|01pm0000000YfaH|fflib_ApexMocks.fflib_ApexMocks()
14:24:52.0 (788676)|STATEMENT_EXECUTE|[8]
14:24:52.0 (790906)|STATEMENT_EXECUTE|[8]
14:24:52.0 (1206341)|SYSTEM_MODE_ENTER|false
14:24:52.0 (1219479)|HEAP_ALLOCATE|[10]|Bytes:5
14:24:52.0 (1225256)|STATEMENT_EXECUTE|[10]
14:24:52.0 (1229979)|HEAP_ALLOCATE|[10]|Bytes:4
14:24:52.0 (1243692)|VARIABLE_ASSIGNMENT|[10]|fflib_ApexMocks.NEVER|0
14:24:52.0 (1248434)|STATEMENT_EXECUTE|[287]
14:24:52.0 (1252575)|SYSTEM_MODE_EXIT|false
14:24:52.0 (1261447)|METHOD_EXIT|[8]|fflib_ApexMocks
14:24:52.0 (1268028)|HEAP_ALLOCATE|[4]|Bytes:36
14:24:52.0 (1281488)|CONSTRUCTOR_ENTRY|[4]|01pm0000000YfaH|<init>()|fflib_ApexMocks
14:24:52.0 (1300057)|VARIABLE_SCOPE_BEGIN|[47]|this|fflib_ApexMocks|true|false
14:24:52.0 (1327342)|VARIABLE_ASSIGNMENT|[47]|this|{}|0x5309cd9f
14:24:52.0 (1339270)|SYSTEM_MODE_ENTER|false
14:24:52.0 (1345067)|HEAP_ALLOCATE|[49]|Bytes:5
14:24:52.0 (1349372)|STATEMENT_EXECUTE|[8]
14:24:52.0 (1352489)|HEAP_ALLOCATE|[49]|Bytes:5
14:24:52.0 (1355181)|STATEMENT_EXECUTE|[12]
14:24:52.0 (1356720)|STATEMENT_EXECUTE|[13]
14:24:52.0 (1358172)|STATEMENT_EXECUTE|[15]
14:24:52.0 (1359551)|STATEMENT_EXECUTE|[16]
14:24:52.0 (1360860)|STATEMENT_EXECUTE|[17]
14:24:52.0 (1362209)|STATEMENT_EXECUTE|[19]
