41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:24:51.0 (433347)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
14:24:51.0 (485694)|EXECUTION_STARTED
14:24:51.0 (490309)|CODE_UNIT_STARTED|[EXTERNAL]|01p3600000JVcHQ|mm_PreventDuplicatEvntEvntQstnsOnEvtTEST.testmm_PreventDuplicatEvntEvntQstnsOnEvtTEST()
14:24:51.0 (749178)|HEAP_ALLOCATE|[72]|Bytes:3
14:24:51.0 (789299)|HEAP_ALLOCATE|[77]|Bytes:152
14:24:51.0 (805663)|HEAP_ALLOCATE|[342]|Bytes:408
14:24:51.0 (820652)|HEAP_ALLOCATE|[355]|Bytes:408
14:24:51.0 (834395)|HEAP_ALLOCATE|[467]|Bytes:48
14:24:51.0 (863186)|HEAP_ALLOCATE|[139]|Bytes:6
14:24:51.0 (881323)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:160
14:24:51.0 (895558)|METHOD_ENTRY|[1]|01p3600000JVcHQ|mm_PreventDuplicatEvntEvntQstnsOnEvtTEST.mm_PreventDuplicatEvntEvntQstnsOnEvtTEST()
14:24:51.0 (902089)|STATEMENT_EXECUTE|[1]
14:24:51.0 (907305)|STATEMENT_EXECUTE|[1]
14:24:51.0 (935172)|HEAP_ALLOCATE|[50]|Bytes:5
14:24:51.0 (958861)|HEAP_ALLOCATE|[56]|Bytes:5
14:24:51.0 (966767)|HEAP_ALLOCATE|[64]|Bytes:7
14:24:51.0 (1408002)|SYSTEM_MODE_ENTER|false
14:24:51.0 (1429319)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:24:51.0 (1439780)|SYSTEM_MODE_EXIT|false
14:24:51.0 (1449714)|METHOD_EXIT|[1]|mm_PreventDuplicatEvntEvntQstnsOnEvtTEST
14:24:51.0 (1498826)|SYSTEM_MODE_ENTER|false
14:24:51.0 (1505771)|HEAP_ALLOCATE|[4]|Bytes:5
14:24:51.0 (1512164)|STATEMENT_EXECUTE|[2]
14:24:51.0 (1515168)|STATEMENT_EXECUTE|[4]
14:24:51.0 (1519150)|HEAP_ALLOCATE|[4]|Bytes:83
14:24:51.0 (1544301)|HEAP_ALLOCATE|[4]|Bytes:4
14:24:51.0 (1813617)|SOQL_EXECUTE_BEGIN|[4]|Aggregations:0|SELECT ID FROM RecordType WHERE (name = 'New' AND SobjectType = 'EventQuestion__c')
14:24:51.0 (27979383)|SOQL_EXECUTE_END|[4]|Rows:1
14:24:51.0 (28014146)|HEAP_ALLOCATE|[4]|Bytes:8
14:24:51.0 (28032362)|HEAP_ALLOCATE|[4]|Bytes:29
14:24:51.0 (28132098)|HEAP_ALLOCATE|[4]|Bytes:8
14:24:51.0 (28149302)|HEAP_ALLOCATE|[4]|Bytes:36
14:24:51.0 (28204508)|HEAP_ALLOCATE|[4]|Bytes:8
14:24:51.0 (28214481)|VARIABLE_SCOPE_BEGIN|[4]|RTNew|RecordType|true|false
14:24:51.0 (28242669)|VARIABLE_ASSIGNMENT|[4]|RTNew|{"Id":"012360000019uNkAAI"}|0x344812f1
14:24:51.0 (28249787)|STATEMENT_EXECUTE|[5]
14:24:51.0 (28253625)|HEAP_ALLOCATE|[5]|Bytes:86
14:24:51.0 (28273674)|HEAP_ALLOCATE|[5]|Bytes:4
14:24:51.0 (28478300)|SOQL_EXECUTE_BEGIN|[5]|Aggregations:0|SELECT ID FROM RecordType WHERE (name = 'In Use' AND SobjectType = 'EventQuestion__c')
14:24:51.0 (33438717)|SOQL_EXECUTE_END|[5]|Rows:1
14:24:51.0 (33467356)|HEAP_ALLOCATE|[5]|Bytes:8
14:24:51.0 (33481436)|HEAP_ALLOCATE|[5]|Bytes:29
14:24:51.0 (33516675)|HEAP_ALLOCATE|[5]|Bytes:8
14:24:51.0 (33546617)|HEAP_ALLOCATE|[5]|Bytes:8
14:24:51.0 (33556722)|VARIABLE_SCOPE_BEGIN|[5]|RTInUse|RecordType|true|false
14:24:51.0 (33588517)|VARIABLE_ASSIGNMENT|[5]|RTInUse|{"Id":"012360000019uNjAAI"}|0x24be0dc9
14:24:51.0 (33596491)|STATEMENT_EXECUTE|[7]
14:24:51.0 (33637193)|HEAP_ALLOCATE|[7]|Bytes:4
