44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:42:33.0 (407839)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
16:42:33.0 (441149)|EXECUTION_STARTED
16:42:33.0 (445846)|CODE_UNIT_STARTED|[EXTERNAL]|VisualForce View State
16:42:33.0 (6935769)|CODE_UNIT_FINISHED|VisualForce View State
16:42:33.0 (8404981)|EXECUTION_FINISHED
16:42:33.12 (12752581)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
16:42:33.998 (998402317)|CODE_UNIT_STARTED|[EXTERNAL]|01qm00000000vtc|EventsTrigger on Event trigger event BeforeInsert|__sfdc_trigger/EventsTrigger
16:42:33.998 (998477187)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:42:33.998 (998893680)|HEAP_ALLOCATE|[72]|Bytes:3
16:42:33.998 (998935311)|HEAP_ALLOCATE|[77]|Bytes:152
16:42:33.998 (998950451)|HEAP_ALLOCATE|[342]|Bytes:408
16:42:33.998 (998963234)|HEAP_ALLOCATE|[355]|Bytes:408
16:42:33.998 (998973730)|HEAP_ALLOCATE|[467]|Bytes:48
16:42:33.998 (999000449)|HEAP_ALLOCATE|[139]|Bytes:6
16:42:33.998 (999027711)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:42:33.998 (999037891)|VARIABLE_SCOPE_BEGIN|[1]|this|EventsTrigger|true|false
16:42:33.998 (999087321)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x3739f020
16:42:33.998 (999143528)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:42:33.998 (999162535)|VARIABLE_SCOPE_BEGIN|[1]|this|EventsTrigger|true|false
16:42:33.998 (999176462)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x3739f020
16:42:33.998 (999184655)|STATEMENT_EXECUTE|[1]
16:42:33.998 (999187338)|STATEMENT_EXECUTE|[4]
16:42:33.998 (999190833)|HEAP_ALLOCATE|[4]|Bytes:6
16:42:33.998 (999221641)|HEAP_ALLOCATE|[50]|Bytes:5
16:42:33.998 (999246950)|HEAP_ALLOCATE|[56]|Bytes:5
16:42:33.998 (999256179)|HEAP_ALLOCATE|[64]|Bytes:7
16:42:33.998 (999523419)|HEAP_ALLOCATE|[4]|Bytes:27
16:42:33.998 (999542087)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
16:42:33.998 (999550232)|STATEMENT_EXECUTE|[1]
16:42:33.998 (999561806)|SYSTEM_METHOD_EXIT|[1]|Type
16:42:33.998 (999572605)|HEAP_ALLOCATE|[4]|Bytes:8
16:42:33.998 (999598075)|HEAP_ALLOCATE|[4]|Bytes:8
16:42:33.998 (999606018)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
16:42:33.998 (999665789)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x9a9c4bc
