42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:24:57.0 (352827)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
14:24:57.0 (400637)|EXECUTION_STARTED
14:24:57.0 (405609)|CODE_UNIT_STARTED|[EXTERNAL]|01pm0000000YfZp|ffhttp_AbstractFormDataSerializableTest.getHttpContentType_returnsCorrectContentType()
14:24:57.0 (895744)|HEAP_ALLOCATE|[72]|Bytes:3
14:24:57.0 (938403)|HEAP_ALLOCATE|[77]|Bytes:152
14:24:57.0 (955015)|HEAP_ALLOCATE|[342]|Bytes:408
14:24:57.0 (970216)|HEAP_ALLOCATE|[355]|Bytes:408
14:24:57.0 (989966)|HEAP_ALLOCATE|[467]|Bytes:48
14:24:57.0 (1019461)|HEAP_ALLOCATE|[139]|Bytes:6
14:24:57.0 (1038179)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
14:24:57.0 (1044065)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
14:24:57.0 (1059235)|METHOD_ENTRY|[33]|01pm0000000YfZp|ffhttp_AbstractFormDataSerializableTest.ffhttp_AbstractFormDataSerializableTest()
14:24:57.0 (1066667)|STATEMENT_EXECUTE|[33]
14:24:57.0 (1072893)|STATEMENT_EXECUTE|[33]
14:24:57.0 (1074946)|STATEMENT_EXECUTE|[63]
14:24:57.0 (1079381)|METHOD_EXIT|[33]|ffhttp_AbstractFormDataSerializableTest
14:24:57.0 (1114337)|HEAP_ALLOCATE|[50]|Bytes:5
14:24:57.0 (1138987)|HEAP_ALLOCATE|[56]|Bytes:5
14:24:57.0 (1147986)|HEAP_ALLOCATE|[64]|Bytes:7
14:24:57.0 (1187981)|STATEMENT_EXECUTE|[36]
14:24:57.0 (1190748)|STATEMENT_EXECUTE|[38]
14:24:57.0 (4296590)|HEAP_ALLOCATE|[38]|Bytes:2
14:24:57.0 (4352843)|HEAP_ALLOCATE|[38]|Bytes:8
14:24:57.0 (4387179)|CONSTRUCTOR_ENTRY|[38]|01pm0000000YfZp|<init>()|ffhttp_AbstractFormDataSerializableTest.FormDataTest
14:24:57.0 (4422897)|VARIABLE_SCOPE_BEGIN|[65]|this|ffhttp_AbstractFormDataSerializableTest.FormDataTest|true|false
14:24:57.0 (4475827)|VARIABLE_ASSIGNMENT|[65]|this|{}|0x59a44756
14:24:57.0 (4494696)|STATEMENT_EXECUTE|[63]
14:24:57.0 (4502266)|HEAP_ALLOCATE|[65]|Bytes:8
14:24:57.0 (4519250)|METHOD_ENTRY|[33]|01pm0000000YfZo|ffhttp_AbstractFormDataSerializable.ffhttp_AbstractFormDataSerializable()
14:24:57.0 (4525720)|STATEMENT_EXECUTE|[33]
14:24:57.0 (4528844)|STATEMENT_EXECUTE|[33]
14:24:57.0 (4533593)|METHOD_EXIT|[33]|ffhttp_AbstractFormDataSerializable
14:24:57.0 (4545163)|CONSTRUCTOR_ENTRY|[65]|01pm0000000YfZo|<init>()|ffhttp_AbstractFormDataSerializable
14:24:57.0 (4583172)|VARIABLE_SCOPE_BEGIN|[33]|this|ffhttp_AbstractFormDataSerializable|true|false
14:24:57.0 (4603445)|VARIABLE_ASSIGNMENT|[33]|this|{}|0x59a44756
14:24:57.0 (4614948)|HEAP_ALLOCATE|[35]|Bytes:6
14:24:57.0 (4657883)|STATEMENT_EXECUTE|[33]
14:24:57.0 (4660540)|STATEMENT_EXECUTE|[35]
14:24:57.0 (4677232)|HEAP_ALLOCATE|[35]|Bytes:4
14:24:57.0 (4714636)|CONSTRUCTOR_EXIT|[65]|01pm0000000YfZo|<init>()|ffhttp_AbstractFormDataSerializable
14:24:57.0 (4722285)|STATEMENT_EXECUTE|[66]
14:24:57.0 (4724225)|STATEMENT_EXECUTE|[67]
14:24:57.0 (4727793)|HEAP_ALLOCATE|[67]|Bytes:4
14:24:57.0 (4732142)|HEAP_ALLOCATE|[67]|Bytes:4
14:24:57.0 (4759760)|METHOD_ENTRY|[67]|01pm0000000YfZo|ffhttp_AbstractFormDataSerializable.addParameterIfNotEmpty(String, String, Boolean)
14:24:57.0 (4785380)|VARIABLE_SCOPE_BEGIN|[37]|this|ffhttp_AbstractFormDataSerializable|true|false
14:24:57.0 (4827992)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:24:57.0 (4844869)|VARIABLE_ASSIGNMENT|[37]|this|{"m_parameters":"0x36d20ae7"}|0x59a44756
14:24:57.0 (4852323)|VARIABLE_SCOPE_BEGIN|[37]|parameter|String|false|false
14:24:57.0 (4861758)|VARIABLE_ASSIGNMENT|[37]|parameter|"test"
14:24:57.0 (4866132)|VARIABLE_SCOPE_BEGIN|[37]|value|String|false|false
14:24:57.0 (4873916)|VARIABLE_ASSIGNMENT|[37]|value|"Test"
14:24:57.0 (4888352)|VARIABLE_SCOPE_BEGIN|[37]|encode|Boolean|false|false
14:24:57.0 (4897524)|VARIABLE_ASSIGNMENT|[37]|encode|false
14:24:57.0 (4908965)|STATEMENT_EXECUTE|[38]
14:24:57.0 (4966895)|STATEMENT_EXECUTE|[40]
14:24:57.0 (4969304)|STATEMENT_EXECUTE|[41]
14:24:57.0 (4972402)|VARIABLE_SCOPE_BEGIN|[41]|localValue|String|false|false
14:24:57.0 (4990433)|VARIABLE_ASSIGNMENT|[41]|localValue|"Test"
14:24:57.0 (4995573)|STATEMENT_EXECUTE|[42]
14:24:57.0 (4997416)|STATEMENT_EXECUTE|[47]
14:24:57.0 (6398341)|VARIABLE_SCOPE_BEGIN|[63]|ffhttp_Client.BLANK|String|false|true
14:24:57.0 (6412488)|VARIABLE_SCOPE_BEGIN|[60]|ffhttp_Client.CHARSET_UTF8|String|false|true
14:24:57.0 (6420242)|VARIABLE_SCOPE_BEGIN|[50]|ffhttp_Client.CONTENT_TYPE_JSON|String|false|true
14:24:57.0 (6427298)|VARIABLE_SCOPE_BEGIN|[51]|ffhttp_Client.CONTENT_TYPE_WWW_FORM_ENCODED|String|false|true
14:24:57.0 (6434435)|VARIABLE_SCOPE_BEGIN|[178]|ffhttp_Client.CURL_BODY|String|false|true
14:24:57.0 (6441483)|VARIABLE_SCOPE_BEGIN|[181]|ffhttp_Client.CURL_COLON_SEPARATOR|String|false|true
14:24:57.0 (6448782)|VARIABLE_SCOPE_BEGIN|[175]|ffhttp_Client.CURL_COMMAND|String|false|true
14:24:57.0 (6455428)|VARIABLE_SCOPE_BEGIN|[177]|ffhttp_Client.CURL_HEADER|String|false|true
