44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
09:20:45.0 (274691)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
09:20:45.0 (307249)|EXECUTION_STARTED
09:20:45.0 (311773)|CODE_UNIT_STARTED|[EXTERNAL]|Aura
09:20:45.0 (1839933)|CODE_UNIT_STARTED|[EXTERNAL]|01pm0000000UjdD|UpcomingEventsGraphController.getChartData()
09:20:45.0 (2130860)|HEAP_ALLOCATE|[72]|Bytes:3
09:20:45.0 (2185320)|HEAP_ALLOCATE|[77]|Bytes:152
09:20:45.0 (2201057)|HEAP_ALLOCATE|[342]|Bytes:408
09:20:45.0 (2213937)|HEAP_ALLOCATE|[355]|Bytes:408
09:20:45.0 (2225180)|HEAP_ALLOCATE|[467]|Bytes:48
09:20:45.0 (2253440)|HEAP_ALLOCATE|[139]|Bytes:6
09:20:45.0 (2268388)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:9
09:20:45.0 (2273175)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
09:20:45.0 (2284574)|METHOD_ENTRY|[1]|01pm0000000UjdD|UpcomingEventsGraphController.UpcomingEventsGraphController()
09:20:45.0 (2294546)|STATEMENT_EXECUTE|[1]
09:20:45.0 (2301439)|STATEMENT_EXECUTE|[1]
09:20:45.0 (2303808)|STATEMENT_EXECUTE|[47]
09:20:45.0 (2307998)|METHOD_EXIT|[1]|UpcomingEventsGraphController
09:20:45.0 (2321277)|SYSTEM_MODE_ENTER|false
09:20:45.0 (2333611)|STATEMENT_EXECUTE|[3]
09:20:45.0 (2335326)|STATEMENT_EXECUTE|[4]
09:20:45.0 (2347422)|METHOD_ENTRY|[4]|01pm0000000UjdD|UpcomingEventsGraphController.matsonEventRegistrationsSelector()
09:20:45.0 (13921073)|STATEMENT_EXECUTE|[43]
09:20:45.0 (13926645)|STATEMENT_EXECUTE|[44]
09:20:45.0 (16677969)|VARIABLE_SCOPE_BEGIN|[32]|Application.Domain|fflib_Application.DomainFactory|true|true
09:20:45.0 (17061631)|VARIABLE_SCOPE_BEGIN|[15]|Application.Selector|fflib_Application.SelectorFactory|true|true
09:20:45.0 (17263335)|VARIABLE_SCOPE_BEGIN|[4]|Application.Service|fflib_Application.ServiceFactory|true|true
09:20:45.0 (17416743)|VARIABLE_SCOPE_BEGIN|[45]|Application.UnitOfWork|fflib_Application.UnitOfWorkFactory|true|true
09:20:45.0 (17453408)|METHOD_ENTRY|[1]|01p3600000JWdgp|Application.Application()
09:20:45.0 (17460619)|STATEMENT_EXECUTE|[1]
09:20:45.0 (17464083)|STATEMENT_EXECUTE|[1]
09:20:45.0 (17465655)|STATEMENT_EXECUTE|[4]
09:20:45.0 (17472359)|HEAP_ALLOCATE|[5]|Bytes:11
09:20:45.0 (17553400)|HEAP_ALLOCATE|[5]|Bytes:12
09:20:45.0 (17568027)|HEAP_ALLOCATE|[6]|Bytes:4
09:20:45.0 (17598060)|HEAP_ALLOCATE|[7]|Bytes:21
09:20:45.0 (17627851)|HEAP_ALLOCATE|[50]|Bytes:5
09:20:45.0 (17651056)|HEAP_ALLOCATE|[56]|Bytes:5
09:20:45.0 (17658801)|HEAP_ALLOCATE|[64]|Bytes:7
09:20:45.0 (18725340)|HEAP_ALLOCATE|[7]|Bytes:27
09:20:45.0 (18740489)|SYSTEM_METHOD_ENTRY|[1]|Type.Type()
09:20:45.0 (18745316)|STATEMENT_EXECUTE|[1]
09:20:45.0 (18752599)|SYSTEM_METHOD_EXIT|[1]|Type
09:20:45.0 (18759766)|HEAP_ALLOCATE|[7]|Bytes:8
09:20:45.0 (18777927)|HEAP_ALLOCATE|[7]|Bytes:8
09:20:45.0 (18785065)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
09:20:45.0 (18825531)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x684149b0
09:20:45.0 (18833076)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
09:20:45.0 (19036410)|VARIABLE_ASSIGNMENT|[4]|apextype|"IEmailTemplateService"|0x50c95cdf
09:20:45.0 (19117155)|HEAP_ALLOCATE|[7]|Bytes:8
09:20:45.0 (19126217)|HEAP_ALLOCATE|[7]|Bytes:20
09:20:45.0 (21461351)|HEAP_ALLOCATE|[7]|Bytes:8
09:20:45.0 (21473107)|HEAP_ALLOCATE|[7]|Bytes:8
09:20:45.0 (21478588)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
09:20:45.0 (21498552)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x700b8592
09:20:45.0 (21505264)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
09:20:45.0 (21572931)|VARIABLE_ASSIGNMENT|[4]|apextype|"EmailTemplateService"|0x12655eea
09:20:45.0 (21605514)|HEAP_ALLOCATE|[7]|Bytes:8
09:20:45.0 (21668655)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aot":"0x50c95cdf"}|0x684149b0
09:20:45.0 (21788584)|HEAP_ALLOCATE|[8]|Bytes:17
09:20:45.0 (22864327)|HEAP_ALLOCATE|[8]|Bytes:8
09:20:45.0 (22876094)|HEAP_ALLOCATE|[8]|Bytes:8
09:20:45.0 (22881852)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
09:20:45.0 (22906061)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x4e13a5b5
09:20:45.0 (22912853)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
09:20:45.0 (22978882)|VARIABLE_ASSIGNMENT|[4]|apextype|"IMassEmailService"|0x4073ed85
09:20:45.0 (23010853)|HEAP_ALLOCATE|[8]|Bytes:8
09:20:45.0 (23019395)|HEAP_ALLOCATE|[8]|Bytes:16
09:20:45.0 (24676761)|HEAP_ALLOCATE|[8]|Bytes:8
09:20:45.0 (24688883)|HEAP_ALLOCATE|[8]|Bytes:8
09:20:45.0 (24694319)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
09:20:45.0 (24713322)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x35c300b4
09:20:45.0 (24719945)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
09:20:45.0 (24788169)|VARIABLE_ASSIGNMENT|[4]|apextype|"MassEmailService"|0x662e25b4
09:20:45.0 (24820301)|HEAP_ALLOCATE|[8]|Bytes:8
09:20:45.0 (24848541)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aot":"0x4073ed85"}|0x4e13a5b5
09:20:45.0 (24920526)|HEAP_ALLOCATE|[9]|Bytes:13
09:20:45.0 (25905460)|HEAP_ALLOCATE|[9]|Bytes:8
09:20:45.0 (25917134)|HEAP_ALLOCATE|[9]|Bytes:8
09:20:45.0 (25923279)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
09:20:45.0 (25942669)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x7f4ed135
09:20:45.0 (25949265)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
09:20:45.0 (26014632)|VARIABLE_ASSIGNMENT|[4]|apextype|"IEmailService"|0x5225a8c8
09:20:45.0 (26046894)|HEAP_ALLOCATE|[9]|Bytes:8
09:20:45.0 (26054354)|HEAP_ALLOCATE|[9]|Bytes:12
09:20:45.0 (27366333)|HEAP_ALLOCATE|[9]|Bytes:8
09:20:45.0 (27378547)|HEAP_ALLOCATE|[9]|Bytes:8
09:20:45.0 (27383869)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
09:20:45.0 (27403046)|VARIABLE_ASSIGNMENT|[4]|this|{}|0xb882051
09:20:45.0 (27409639)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
09:20:45.0 (27477168)|VARIABLE_ASSIGNMENT|[4]|apextype|"EmailService"|0x2c68f6c
09:20:45.0 (27508827)|HEAP_ALLOCATE|[9]|Bytes:8
09:20:45.0 (27538270)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aot":"0x5225a8c8"}|0x7f4ed135
09:20:45.0 (27603080)|HEAP_ALLOCATE|[10]|Bytes:21
09:20:45.0 (28561708)|HEAP_ALLOCATE|[10]|Bytes:8
09:20:45.0 (28573227)|HEAP_ALLOCATE|[10]|Bytes:8
09:20:45.0 (28578845)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
09:20:45.0 (28597824)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x3102d3de
09:20:45.0 (28604390)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
09:20:45.0 (28671250)|VARIABLE_ASSIGNMENT|[4]|apextype|"IDataCleansingService"|0x7b42e707
09:20:45.0 (28702940)|HEAP_ALLOCATE|[10]|Bytes:8
09:20:45.0 (28709931)|HEAP_ALLOCATE|[10]|Bytes:17
09:20:45.0 (29952174)|HEAP_ALLOCATE|[10]|Bytes:8
09:20:45.0 (29964059)|HEAP_ALLOCATE|[10]|Bytes:8
09:20:45.0 (29969684)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
09:20:45.0 (29989177)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x609eede5
09:20:45.0 (29995540)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
09:20:45.0 (30062938)|VARIABLE_ASSIGNMENT|[4]|apextype|"CleanseDataWorker"|0x47a54e0b
09:20:45.0 (30095572)|HEAP_ALLOCATE|[10]|Bytes:8
09:20:45.0 (30123897)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aot":"0x7b42e707"}|0x3102d3de
09:20:45.0 (30189202)|HEAP_ALLOCATE|[11]|Bytes:21
09:20:45.0 (31095570)|HEAP_ALLOCATE|[11]|Bytes:8
09:20:45.0 (31106869)|HEAP_ALLOCATE|[11]|Bytes:8
09:20:45.0 (31111985)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
09:20:45.0 (31130648)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x2bad2267
09:20:45.0 (31137312)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
09:20:45.0 (31202663)|VARIABLE_ASSIGNMENT|[4]|apextype|"IPlatformEventService"|0x3c4b1332
09:20:45.0 (31233908)|HEAP_ALLOCATE|[11]|Bytes:8
09:20:45.0 (31241575)|HEAP_ALLOCATE|[11]|Bytes:20
09:20:45.0 (32376912)|HEAP_ALLOCATE|[11]|Bytes:8
09:20:45.0 (32388563)|HEAP_ALLOCATE|[11]|Bytes:8
09:20:45.0 (32394106)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
09:20:45.0 (32413232)|VARIABLE_ASSIGNMENT|[4]|this|{}|0x65edac64
09:20:45.0 (32420277)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
09:20:45.0 (32514344)|VARIABLE_ASSIGNMENT|[4]|apextype|"PlatformEventService"|0x271114a4
09:20:45.0 (32559850)|HEAP_ALLOCATE|[11]|Bytes:8
09:20:45.0 (32596533)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aot":"0x3c4b1332"}|0x2bad2267
09:20:45.0 (32665080)|HEAP_ALLOCATE|[12]|Bytes:22
09:20:45.0 (33652939)|HEAP_ALLOCATE|[12]|Bytes:8
09:20:45.0 (33664761)|HEAP_ALLOCATE|[12]|Bytes:8
09:20:45.0 (33670056)|VARIABLE_SCOPE_BEGIN|[4]|this|System.Type|true|false
09:20:45.0 (33689158)|VARIABLE_ASSIGNMENT|[4]|this|{}|0xc26e0c2
09:20:45.0 (33695492)|VARIABLE_SCOPE_BEGIN|[4]|apextype|java:common.apex.runtime.ApexObjectType|true|false
09:20:45.0 (33762499)|VARIABLE_ASSIGNMENT|[4]|apextype|"ISettingsHelperService"|0x420e3ae
