42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:34:26.0 (298969)|USER_INFO|[EXTERNAL]|00518000002hPQO|matthew.billups@matsonmoney.com.mbill|Mountain Standard Time|GMT-07:00
12:34:26.0 (346575)|EXECUTION_STARTED
12:34:26.0 (351851)|CODE_UNIT_STARTED|[EXTERNAL]|01pm0000000YfZw|ffhttp_ClientTest.buildHttpRequest_addsExtraHeadersCorrectly()
12:34:26.0 (938353)|HEAP_ALLOCATE|[72]|Bytes:3
12:34:26.0 (1001877)|HEAP_ALLOCATE|[77]|Bytes:152
12:34:26.0 (1021959)|HEAP_ALLOCATE|[342]|Bytes:408
12:34:26.0 (1036898)|HEAP_ALLOCATE|[355]|Bytes:408
12:34:26.0 (1050341)|HEAP_ALLOCATE|[467]|Bytes:48
12:34:26.0 (1082921)|HEAP_ALLOCATE|[139]|Bytes:6
12:34:26.0 (1102260)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:174
12:34:26.0 (1107870)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
12:34:26.0 (1111763)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:758
12:34:26.0 (1132653)|METHOD_ENTRY|[33]|01pm0000000YfZw|ffhttp_ClientTest.ffhttp_ClientTest()
12:34:26.0 (1139536)|STATEMENT_EXECUTE|[33]
12:34:26.0 (1145041)|STATEMENT_EXECUTE|[33]
12:34:26.0 (1146815)|STATEMENT_EXECUTE|[540]
12:34:26.0 (1148533)|STATEMENT_EXECUTE|[550]
12:34:26.0 (1150070)|STATEMENT_EXECUTE|[559]
12:34:26.0 (1151608)|STATEMENT_EXECUTE|[567]
12:34:26.0 (1153237)|STATEMENT_EXECUTE|[578]
12:34:26.0 (1154758)|STATEMENT_EXECUTE|[593]
12:34:26.0 (1156281)|STATEMENT_EXECUTE|[604]
12:34:26.0 (1157804)|STATEMENT_EXECUTE|[615]
12:34:26.0 (1161803)|METHOD_EXIT|[33]|ffhttp_ClientTest
12:34:26.0 (1232915)|HEAP_ALLOCATE|[50]|Bytes:5
12:34:26.0 (1257895)|HEAP_ALLOCATE|[56]|Bytes:5
12:34:26.0 (1267128)|HEAP_ALLOCATE|[64]|Bytes:7
12:34:26.0 (1308200)|STATEMENT_EXECUTE|[471]
12:34:26.0 (1310482)|STATEMENT_EXECUTE|[473]
12:34:26.0 (1322219)|METHOD_ENTRY|[473]|01pm0000000YfZw|ffhttp_ClientTest.getDefaultClientRequest()
12:34:26.0 (5643181)|STATEMENT_EXECUTE|[531]
12:34:26.0 (5649676)|STATEMENT_EXECUTE|[532]
12:34:26.0 (9558688)|HEAP_ALLOCATE|[532]|Bytes:3
12:34:26.0 (9636016)|HEAP_ALLOCATE|[532]|Bytes:12
12:34:26.0 (9676838)|CONSTRUCTOR_ENTRY|[532]|01pm0000000YfZw|<init>()|ffhttp_ClientTest.CredentialHttpClient
12:34:26.0 (9727045)|VARIABLE_SCOPE_BEGIN|[552]|this|ffhttp_ClientTest.CredentialHttpClient|true|false
12:34:26.0 (9810577)|VARIABLE_ASSIGNMENT|[552]|this|{}|0x4319c876
12:34:26.0 (9840880)|STATEMENT_EXECUTE|[550]
12:34:26.0 (9850419)|HEAP_ALLOCATE|[552]|Bytes:15
12:34:26.0 (9877646)|CONSTRUCTOR_ENTRY|[552]|01pm0000000YfZv|<init>()|ffhttp_Client.AbstractClient
12:34:26.0 (9926533)|VARIABLE_SCOPE_BEGIN|[345]|this|ffhttp_Client.AbstractClient|true|false
12:34:26.0 (9948501)|VARIABLE_ASSIGNMENT|[345]|this|{}|0x4319c876
12:34:26.0 (9960362)|HEAP_ALLOCATE|[347]|Bytes:6
12:34:26.0 (10011712)|STATEMENT_EXECUTE|[345]
12:34:26.0 (10015057)|STATEMENT_EXECUTE|[347]
12:34:26.0 (10031639)|HEAP_ALLOCATE|[347]|Bytes:5
12:34:26.0 (10038541)|STATEMENT_EXECUTE|[348]
12:34:26.0 (10047232)|CONSTRUCTOR_EXIT|[552]|01pm0000000YfZv|<init>()|ffhttp_Client.AbstractClient
12:34:26.0 (10053815)|STATEMENT_EXECUTE|[553]
12:34:26.0 (10055519)|STATEMENT_EXECUTE|[554]
12:34:26.0 (10132095)|HEAP_ALLOCATE|[554]|Bytes:43
12:34:26.0 (10148193)|HEAP_ALLOCATE|[554]|Bytes:20
12:34:26.0 (10154054)|HEAP_ALLOCATE|[554]|Bytes:5
12:34:26.0 (10159304)|HEAP_ALLOCATE|[554]|Bytes:16
12:34:26.0 (10179767)|CONSTRUCTOR_ENTRY|[554]|01pm0000000YfZv|<init>(String,String)|ffhttp_Client.AccessTokenCredentials
12:34:26.0 (10203075)|VARIABLE_SCOPE_BEGIN|[224]|this|ffhttp_Client.AccessTokenCredentials|true|false
12:34:26.0 (10226668)|VARIABLE_ASSIGNMENT|[224]|this|{}|0x14e38aa6
12:34:26.0 (10233327)|VARIABLE_SCOPE_BEGIN|[224]|tokenType|String|false|false
12:34:26.0 (10267048)|VARIABLE_ASSIGNMENT|[224]|tokenType|"Basic"
12:34:26.0 (10272220)|VARIABLE_SCOPE_BEGIN|[224]|accessToken|String|false|false
12:34:26.0 (10282592)|VARIABLE_ASSIGNMENT|[224]|accessToken|"Test Credentials"
12:34:26.0 (10289248)|STATEMENT_EXECUTE|[217]
12:34:26.0 (10291239)|STATEMENT_EXECUTE|[219]
12:34:26.0 (10292937)|STATEMENT_EXECUTE|[220]
12:34:26.0 (10294570)|STATEMENT_EXECUTE|[221]
12:34:26.0 (10296191)|STATEMENT_EXECUTE|[222]
12:34:26.0 (10310786)|STATEMENT_EXECUTE|[225]
12:34:26.0 (10313423)|STATEMENT_EXECUTE|[226]
